production_id,time_id,site_id,material_id,employee_id,shift_id,produced_volume,unit_cost,date,day,month,year,day_name,site_name,region,latitude,longitude,material_name,material_type,unit_of_measure,quantity,employee_name,position,department,status,hire_date,shift_name,start_time,end_time
622,984,3,1,9,3,138,258,2028-01-09,9,1,2028,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
623,1020,2,1,6,1,264,202,2028-02-14,14,2,2028,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
624,542,5,5,10,1,493,484,2026-10-24,24,10,2026,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Morning,06:00:00,14:00:00
625,759,4,5,1,1,327,380,2027-05-29,29,5,2027,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
626,1130,5,3,7,2,496,142,2028-06-03,3,6,2028,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
627,81,4,4,3,3,252,183,2025-07-20,20,7,2025,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
628,133,3,1,5,1,123,290,2025-09-10,10,9,2025,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
629,797,5,5,10,1,74,150,2027-07-06,6,7,2027,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Morning,06:00:00,14:00:00
630,900,4,4,4,2,150,485,2027-10-17,17,10,2027,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
631,138,3,5,10,3,225,309,2025-09-15,15,9,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
632,184,2,5,5,3,476,225,2025-10-31,31,10,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
633,785,4,1,5,2,166,168,2027-06-24,24,6,2027,Thursday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
634,984,2,1,6,2,215,364,2028-01-09,9,1,2028,Sunday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
635,69,2,5,10,3,90,357,2025-07-08,8,7,2025,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
636,546,1,2,10,2,478,287,2026-10-28,28,10,2026,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
637,53,5,5,6,3,393,329,2025-06-22,22,6,2025,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
638,205,4,5,8,3,473,288,2025-11-21,21,11,2025,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
639,126,2,3,8,1,415,109,2025-09-03,3,9,2025,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
640,43,1,3,9,1,169,213,2025-06-12,12,6,2025,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,James Johnson,Technician,Mining,Inactive,2021-06-11,Morning,06:00:00,14:00:00
641,111,3,3,8,3,146,175,2025-08-19,19,8,2025,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
642,761,4,2,2,3,194,263,2027-05-31,31,5,2027,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
643,848,2,2,10,3,265,184,2027-08-26,26,8,2027,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
644,95,5,5,1,3,278,148,2025-08-03,3,8,2025,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
645,900,1,3,10,3,362,425,2027-10-17,17,10,2027,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
646,360,2,2,2,3,179,276,2026-04-25,25,4,2026,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
647,900,5,1,2,2,401,486,2027-10-17,17,10,2027,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Afternoon,14:00:00,22:00:00
648,281,2,5,3,3,426,488,2026-02-05,5,2,2026,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
649,667,4,4,10,2,367,317,2027-02-26,26,2,2027,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
650,93,4,5,7,2,186,288,2025-08-01,1,8,2025,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
651,672,4,4,2,3,373,445,2027-03-03,3,3,2027,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Night,22:00:00,06:00:00
652,61,1,3,1,3,386,329,2025-06-30,30,6,2025,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
653,634,4,4,6,2,322,354,2027-01-24,24,1,2027,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
654,1075,5,3,9,2,166,335,2028-04-09,9,4,2028,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
655,1029,2,1,3,3,355,125,2028-02-23,23,2,2028,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
656,604,3,4,6,3,417,171,2026-12-25,25,12,2026,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
657,682,5,5,3,2,143,360,2027-03-13,13,3,2027,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
658,534,5,3,1,2,217,353,2026-10-16,16,10,2026,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
659,838,4,5,5,2,491,370,2027-08-16,16,8,2027,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
660,645,1,2,10,1,252,222,2027-02-04,4,2,2027,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2022-05-14,Morning,06:00:00,14:00:00
661,233,2,3,4,2,390,243,2025-12-19,19,12,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
662,524,1,4,7,1,198,356,2026-10-06,6,10,2026,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
663,346,2,3,6,3,451,243,2026-04-11,11,4,2026,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
664,1070,2,5,10,3,232,358,2028-04-04,4,4,2028,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
665,546,1,1,7,2,462,146,2026-10-28,28,10,2026,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
666,1102,5,3,5,3,201,450,2028-05-06,6,5,2028,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
667,1097,2,4,4,3,123,112,2028-05-01,1,5,2028,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Night,22:00:00,06:00:00
668,794,1,2,7,3,414,475,2027-07-03,3,7,2027,Saturday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
669,249,2,1,7,3,450,307,2026-01-04,4,1,2026,Sunday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Night,22:00:00,06:00:00
670,47,3,2,6,1,323,410,2025-06-16,16,6,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
671,1145,5,3,8,1,91,334,2028-06-18,18,6,2028,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
672,214,4,5,4,2,261,248,2025-11-30,30,11,2025,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Afternoon,14:00:00,22:00:00
673,239,2,5,10,2,150,421,2025-12-25,25,12,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
674,1080,3,4,5,2,94,254,2028-04-14,14,4,2028,Friday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
675,350,4,5,4,3,131,265,2026-04-15,15,4,2026,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Night,22:00:00,06:00:00
676,107,4,1,1,3,66,189,2025-08-15,15,8,2025,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Night,22:00:00,06:00:00
677,831,2,5,8,1,122,285,2027-08-09,9,8,2027,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
678,48,1,4,1,1,63,417,2025-06-17,17,6,2025,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
679,337,2,3,5,2,482,457,2026-04-02,2,4,2026,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
680,1050,3,3,6,1,206,273,2028-03-15,15,3,2028,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
681,804,4,5,6,1,272,316,2027-07-13,13,7,2027,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
682,8,2,2,5,1,181,494,2025-05-08,8,5,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Iron,Metal,Ton,4380,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
683,625,1,3,3,1,387,363,2027-01-15,15,1,2027,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
684,719,2,5,5,1,453,196,2027-04-19,19,4,2027,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Morning,06:00:00,14:00:00
685,303,5,4,8,2,425,216,2026-02-27,27,2,2026,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
686,639,1,5,2,2,425,298,2027-01-29,29,1,2027,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Afternoon,14:00:00,22:00:00
687,56,3,3,6,1,96,419,2025-06-25,25,6,2025,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
688,726,4,4,9,2,156,120,2027-04-26,26,4,2027,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2021-06-11,Afternoon,14:00:00,22:00:00
689,526,2,5,8,3,157,299,2026-10-08,8,10,2026,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
690,474,1,1,8,1,314,470,2026-08-17,17,8,2026,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2021-07-09,Morning,06:00:00,14:00:00
691,28,5,4,8,3,254,440,2025-05-28,28,5,2025,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
692,78,1,1,7,2,128,347,2025-07-17,17,7,2025,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Afternoon,14:00:00,22:00:00
693,365,5,2,8,2,204,375,2026-04-30,30,4,2026,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2021-07-09,Afternoon,14:00:00,22:00:00
694,666,3,4,6,3,320,363,2027-02-25,25,2,2027,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
695,526,4,1,2,2,296,157,2026-10-08,8,10,2026,Thursday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Afternoon,14:00:00,22:00:00
696,699,3,3,2,1,68,401,2027-03-30,30,3,2027,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Morning,06:00:00,14:00:00
697,883,2,3,8,3,395,130,2027-09-30,30,9,2027,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
698,1031,1,2,1,1,485,348,2028-02-25,25,2,2028,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
699,1027,5,4,6,3,75,192,2028-02-21,21,2,2028,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Night,22:00:00,06:00:00
700,919,5,4,6,2,266,364,2027-11-05,5,11,2027,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
701,750,1,4,4,3,203,370,2027-05-20,20,5,2027,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Night,22:00:00,06:00:00
702,363,1,2,10,3,203,193,2026-04-28,28,4,2026,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
703,806,2,4,3,1,223,253,2027-07-15,15,7,2027,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
704,739,3,3,3,2,141,493,2027-05-09,9,5,2027,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
705,1039,5,1,1,1,482,384,2028-03-04,4,3,2028,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Morning,06:00:00,14:00:00
706,485,2,3,3,2,387,179,2026-08-28,28,8,2026,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
707,28,3,3,4,1,230,391,2025-05-28,28,5,2025,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
708,714,2,1,5,3,180,183,2027-04-14,14,4,2027,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
709,1063,5,3,3,1,499,464,2028-03-28,28,3,2028,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
710,86,1,2,6,2,347,473,2025-07-25,25,7,2025,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
711,126,1,1,5,2,324,136,2025-09-03,3,9,2025,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
712,812,3,3,3,3,322,441,2027-07-21,21,7,2027,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
713,537,4,5,6,2,466,426,2026-10-19,19,10,2026,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Afternoon,14:00:00,22:00:00
714,145,3,3,6,1,125,331,2025-09-22,22,9,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2019-05-11,Morning,06:00:00,14:00:00
715,25,4,2,8,3,226,192,2025-05-25,25,5,2025,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2021-07-09,Night,22:00:00,06:00:00
716,67,2,4,2,2,233,435,2025-07-06,6,7,2025,Sunday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Copper,Metal,Ton,3391,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Afternoon,14:00:00,22:00:00
717,233,2,3,1,2,368,201,2025-12-19,19,12,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2015-06-17,Afternoon,14:00:00,22:00:00
718,109,5,4,4,1,180,265,2025-08-17,17,8,2025,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
719,111,4,5,7,1,412,258,2025-08-19,19,8,2025,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Zachary Nielsen,Operator,Logistics,Active,2022-07-11,Morning,06:00:00,14:00:00
720,228,5,3,10,3,98,113,2025-12-14,14,12,2025,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Robert Blair,Technician,Processing,Active,2022-05-14,Night,22:00:00,06:00:00
721,111,1,1,3,2,104,472,2025-08-19,19,8,2025,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
722,34,4,4,3,1,203,324,2025-06-03,3,6,2025,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2022-12-08,Morning,06:00:00,14:00:00
723,623,3,5,5,3,404,172,2027-01-13,13,1,2027,Wednesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Night,22:00:00,06:00:00
724,748,1,1,5,2,249,348,2027-05-18,18,5,2027,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Bradley Graham,Operator,Logistics,Inactive,2020-08-26,Afternoon,14:00:00,22:00:00
725,595,1,1,10,2,357,190,2026-12-16,16,12,2026,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
726,425,3,1,3,3,405,315,2026-06-29,29,6,2026,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2022-12-08,Night,22:00:00,06:00:00
727,613,1,1,9,3,422,189,2027-01-03,3,1,2027,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
728,692,4,3,4,1,167,128,2027-03-23,23,3,2027,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
729,315,5,3,3,2,312,404,2026-03-11,11,3,2026,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
730,877,1,3,2,2,95,319,2027-09-24,24,9,2027,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Kevin Ramos,Technician,Logistics,Active,2016-12-09,Afternoon,14:00:00,22:00:00
731,662,4,5,10,2,351,427,2027-02-21,21,2,2027,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Robert Blair,Technician,Processing,Active,2022-05-14,Afternoon,14:00:00,22:00:00
732,277,2,5,9,3,405,314,2026-02-01,1,2,2026,Sunday,Site Batu B,Papua,9.014286128198322,92.90418060840997,Nickel,Metal,Ton,2515,James Johnson,Technician,Mining,Inactive,2021-06-11,Night,22:00:00,06:00:00
733,624,4,5,4,1,449,320,2027-01-14,14,1,2027,Thursday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2024-01-24,Morning,06:00:00,14:00:00
734,516,5,2,3,2,457,488,2026-09-28,28,9,2026,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2022-12-08,Afternoon,14:00:00,22:00:00
